commodities,unit,minimum,maximum,average
Parseley,KG,Rs 250.00,Rs 300.00,Rs 275.00
Fennel Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mint,KG,Rs 250.00,Rs 300.00,Rs 283.33
Turnip A,KG,Rs 60.00,Rs 70.00,Rs 66.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 90.00,Rs 100.00,Rs 96.67
Tofu,KG,Rs 120.00,Rs 130.00,Rs 126.67
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 276.67
Apple(Fuji),KG,Rs 240.00,Rs 280.00,Rs 260.00
Banana,Per Dozen,Rs 120.00,Rs 130.00,Rs 126.67
Lime,KG,Rs 100.00,Rs 110.00,Rs 105.00
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 333.33
Grapes(Green),KG,Rs 200.00,Rs 220.00,Rs 210.00
Grapes(Black),KG,Rs 300.00,Rs 320.00,Rs 310.00
Orange(Nepali),KG,Rs 100.00,Rs 120.00,Rs 110.00
Water Melon(Green),KG,Rs 40.00,Rs 50.00,Rs 46.67
Sweet Orange,KG,Rs 150.00,Rs 180.00,Rs 170.00
Mandarin,KG,Rs 220.00,Rs 250.00,Rs 235.00
Pineapple,1 Pc,Rs 150.00,Rs 180.00,Rs 165.00
Cucumber(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cucumber(Hybrid),KG,Rs 30.00,Rs 40.00,Rs 36.67
Jack Fruit,KG,Rs 110.00,Rs 120.00,Rs 116.67
Lemon,KG,Rs 40.00,Rs 50.00,Rs 46.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Guava,KG,Rs 100.00,Rs 120.00,Rs 113.33
Mombin,KG,Rs 90.00,Rs 100.00,Rs 96.67
Kinnow,KG,Rs 120.00,Rs 150.00,Rs 130.00
Strawberry,KG,Rs 400.00,Rs 500.00,Rs 450.00
Kiwi,KG,Rs 150.00,Rs 200.00,Rs 175.00
Avocado,KG,Rs 250.00,Rs 300.00,Rs 275.00
Amla,KG,Rs 60.00,Rs 70.00,Rs 65.00
Ginger,KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Dry,KG,Rs 420.00,Rs 450.00,Rs 435.00
Chilli Green,KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Green(Machhe),KG,Rs 80.00,Rs 90.00,Rs 86.67
Chilli Green(Akbare),KG,Rs 500.00,Rs 600.00,Rs 550.00
Capsicum,KG,Rs 50.00,Rs 60.00,Rs 55.00
Garlic Green,KG,Rs 120.00,Rs 130.00,Rs 125.00
Coriander Green,KG,Rs 80.00,Rs 100.00,Rs 90.00
Garlic Dry Chinese,KG,Rs 170.00,Rs 180.00,Rs 175.00
Garlic Dry Nepali,KG,Rs 100.00,Rs 110.00,Rs 106.67
Clive Dry,KG,Rs 250.00,Rs 300.00,Rs 275.00
Clive Green,KG,Rs 80.00,Rs 100.00,Rs 90.00
Fish Fresh(Rahu),KG,Rs 320.00,Rs 330.00,Rs 326.67
Fish Fresh(Bachuwa),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 250.00,Rs 246.67
Fish Fresh(Mungari),KG,Rs 260.00,Rs 270.00,Rs 266.67
Tree Tomato,Kg,Rs 80.00,Rs 90.00,Rs 86.67
