commodities,unit,minimum,maximum,average
Mustard Leaf,KG,Rs 40.00,Rs 50.00,Rs 46.67
Fenugreek Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Onion Green,KG,Rs 60.00,Rs 70.00,Rs 66.67
Bakula,KG,Rs 90.00,Rs 100.00,Rs 95.00
Yam,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mushroom(Kanya),KG,Rs 220.00,Rs 250.00,Rs 238.00
Mushroom(Button),KG,Rs 280.00,Rs 320.00,Rs 300.00
Brocauli,KG,Rs 70.00,Rs 80.00,Rs 76.67
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 86.67
Red Cabbbage,KG,Rs 200.00,Rs 250.00,Rs 225.00
Lettuce,KG,Rs 180.00,Rs 200.00,Rs 190.00
Knolkhol,KG,Rs 80.00,Rs 90.00,Rs 85.00
Celery,KG,Rs 300.00,Rs 350.00,Rs 325.00
Parseley,KG,Rs 500.00,Rs 600.00,Rs 550.00
Fennel Leaf,KG,Rs 80.00,Rs 90.00,Rs 86.67
Mint,KG,Rs 600.00,Rs 700.00,Rs 650.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 76.67
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 146.67
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 86.67
Tofu,KG,Rs 80.00,Rs 90.00,Rs 86.67
Gundruk,KG,Rs 200.00,Rs 250.00,Rs 225.00
Apple(Jholey),KG,Rs 180.00,Rs 200.00,Rs 190.00
Apple(Fuji),KG,Rs 250.00,Rs 280.00,Rs 270.00
Banana,Per Dozen,Rs 90.00,Rs 100.00,Rs 95.00
Lime,KG,Rs 90.00,Rs 100.00,Rs 96.67
Pomegranate,KG,Rs 300.00,Rs 350.00,Rs 325.00
Grapes(Green),KG,Rs 280.00,Rs 300.00,Rs 293.33
Grapes(Black),KG,Rs 450.00,Rs 500.00,Rs 475.00
Orange(Nepali),KG,Rs 120.00,Rs 130.00,Rs 126.00
Orange(Indian),KG,Rs 100.00,Rs 110.00,Rs 105.00
Water Melon(Green),KG,Rs 90.00,Rs 100.00,Rs 96.67
Sweet Orange,KG,Rs 120.00,Rs 130.00,Rs 125.00
Mandarin,KG,Rs 150.00,Rs 200.00,Rs 175.00
Pineapple,1 Pc,Rs 120.00,Rs 140.00,Rs 130.00
Cucumber(Local),KG,Rs 90.00,Rs 110.00,Rs 98.00
Cucumber(Hybrid),KG,Rs 60.00,Rs 70.00,Rs 65.00
Jack Fruit,KG,Rs 120.00,Rs 130.00,Rs 125.00
Lemon,KG,Rs 50.00,Rs 60.00,Rs 56.67
Pear(Chinese),KG,Rs 220.00,Rs 250.00,Rs 235.00
Papaya(Nepali),KG,Rs 70.00,Rs 80.00,Rs 76.67
Papaya(Indian),KG,Rs 80.00,Rs 90.00,Rs 86.67
Guava,KG,Rs 110.00,Rs 120.00,Rs 115.00
Mombin,KG,Rs 80.00,Rs 90.00,Rs 86.67
Sugarcane,Per Piece,Rs 90.00,Rs 100.00,Rs 95.00
Kinnow,KG,Rs 120.00,Rs 140.00,Rs 130.00
Strawberry,KG,Rs 500.00,Rs 550.00,Rs 525.00
Kiwi,KG,Rs 300.00,Rs 350.00,Rs 325.00
Avocado,KG,Rs 300.00,Rs 350.00,Rs 325.00
Amla,KG,Rs 70.00,Rs 80.00,Rs 76.67
Ginger,KG,Rs 35.00,Rs 45.00,Rs 40.00
Chilli Dry,KG,Rs 300.00,Rs 305.00,Rs 303.00
Chilli Green,KG,Rs 50.00,Rs 60.00,Rs 56.00
Chilli Green(Bullet),KG,Rs 60.00,Rs 70.00,Rs 66.67
Chilli Green(Machhe),KG,Rs 90.00,Rs 100.00,Rs 96.67
Chilli Green(Akbare),KG,Rs 180.00,Rs 200.00,Rs 190.00
Capsicum,KG,Rs 90.00,Rs 100.00,Rs 96.00
Garlic Green,KG,Rs 100.00,Rs 120.00,Rs 113.33
Coriander Green,KG,Rs 150.00,Rs 200.00,Rs 175.00
Garlic Dry Chinese,KG,Rs 310.00,Rs 320.00,Rs 316.00
Garlic Dry Nepali,KG,Rs 190.00,Rs 200.00,Rs 196.67
Clive Dry,KG,Rs 320.00,Rs 350.00,Rs 340.00
Clive Green,KG,Rs 100.00,Rs 120.00,Rs 110.00
Fish Fresh(Rahu),KG,Rs 285.00,Rs 300.00,Rs 295.00
Fish Fresh(Bachuwa),KG,Rs 230.00,Rs 250.00,Rs 240.00
Fish Fresh(Chhadi),KG,Rs 230.00,Rs 250.00,Rs 240.00
Fish Fresh(Mungari),KG,Rs 230.00,Rs 240.00,Rs 236.67
