commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 50.00,Rs 60.00,Rs 57.00
Tomato Big(Indian),KG,Rs 50.00,Rs 60.00,Rs 55.00
Tomato Small(Local),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Tunnel),KG,Rs 40.00,Rs 50.00,Rs 45.00
Tomato Small(Terai),KG,Rs 40.00,Rs 50.00,Rs 45.00
Potato Red,KG,Rs 55.00,Rs 60.00,Rs 58.00
Potato Red(Indian),KG,Rs 40.00,Rs 45.00,Rs 43.00
Potato White,KG,Rs 35.00,Rs 40.00,Rs 38.00
Onion Dry (Indian),KG,Rs 80.00,Rs 90.00,Rs 85.00
Onion Dry (Chinese),KG,Rs 60.00,Rs 70.00,Rs 65.00
Carrot(Local),KG,Rs 60.00,Rs 70.00,Rs 65.00
Cabbage(Local),KG,Rs 20.00,Rs 30.00,Rs 25.00
Cabbage(Terai),KG,Rs 20.00,Rs 25.00,Rs 23.00
Cabbage,KG,Rs 35.00,Rs 40.00,Rs 38.00
Cauli Local,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cauli Local(Jyapu),KG,Rs 40.00,Rs 50.00,Rs 45.00
Cauli Terai,KG,Rs 20.00,Rs 30.00,Rs 25.00
Raddish Red,KG,Rs 40.00,Rs 50.00,Rs 45.00
Raddish White(Local),KG,Rs 8.00,Rs 10.00,Rs 9.00
Raddish White(Hybrid),KG,Rs 12.00,Rs 18.00,Rs 15.00
Brinjal Long,KG,Rs 30.00,Rs 40.00,Rs 35.00
Brinjal Round,KG,Rs 30.00,Rs 40.00,Rs 35.00
Cow pea(Long),KG,Rs 100.00,Rs 110.00,Rs 105.00
Cowpea(Short),KG,Rs 50.00,Rs 60.00,Rs 55.00
Green Peas,KG,Rs 70.00,Rs 80.00,Rs 74.00
French Bean(Local),KG,Rs 30.00,Rs 40.00,Rs 35.00
French Bean(Hybrid),KG,Rs 50.00,Rs 60.00,Rs 55.00
Sword Bean,KG,Rs 50.00,Rs 60.00,Rs 56.00
Bitter Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Bottle Gourd,KG,Rs 30.00,Rs 40.00,Rs 35.00
Pointed Gourd(Terai),KG,Rs 70.00,Rs 80.00,Rs 75.00
Smooth Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pumpkin,KG,Rs 25.00,Rs 30.00,Rs 28.00
Squash(Long),KG,Rs 8.00,Rs 12.00,Rs 10.00
Squash(Round),KG,Rs 20.00,Rs 30.00,Rs 25.00
Turnip,KG,Rs 70.00,Rs 80.00,Rs 75.00
Okara,KG,Rs 110.00,Rs 120.00,Rs 115.00
Sweet Potato,KG,Rs 60.00,Rs 70.00,Rs 65.00
Arum,KG,Rs 40.00,Rs 50.00,Rs 45.00
Christophine,KG,Rs 15.00,Rs 20.00,Rs 18.00
Brd Leaf Mustard,KG,Rs 40.00,Rs 50.00,Rs 45.00
Spinach Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cress Leaf,KG,Rs 150.00,Rs 160.00,Rs 155.00
Mustard Leaf,KG,Rs 50.00,Rs 60.00,Rs 55.00
Fenugreek Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Onion Green,KG,Rs 40.00,Rs 50.00,Rs 47.00
Bakula,KG,Rs 100.00,Rs 110.00,Rs 105.00
Yam,KG,Rs 50.00,Rs 60.00,Rs 55.00
Mushroom(Kanya),KG,Rs 180.00,Rs 200.00,Rs 190.00
Mushroom(Button),KG,Rs 260.00,Rs 280.00,Rs 270.00
Brocauli,KG,Rs 60.00,Rs 70.00,Rs 65.00
Sugarbeet,KG,Rs 80.00,Rs 90.00,Rs 87.00
Drumstick,KG,Rs 200.00,Rs 220.00,Rs 210.00
Red Cabbbage,KG,Rs 130.00,Rs 140.00,Rs 137.00
Lettuce,KG,Rs 50.00,Rs 60.00,Rs 57.00
Celery,KG,Rs 200.00,Rs 220.00,Rs 210.00
Parseley,KG,Rs 400.00,Rs 450.00,Rs 425.00
Fennel Leaf,KG,Rs 90.00,Rs 100.00,Rs 95.00
Mint,KG,Rs 250.00,Rs 300.00,Rs 275.00
Turnip A,KG,Rs 70.00,Rs 80.00,Rs 75.00
Tamarind,KG,Rs 140.00,Rs 150.00,Rs 145.00
Bamboo Shoot,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tofu,KG,Rs 80.00,Rs 90.00,Rs 85.00
Gundruk,KG,Rs 220.00,Rs 250.00,Rs 235.00
Apple(Jholey),KG,Rs 220.00,Rs 230.00,Rs 225.00
