commodities,unit,minimum,maximum,average

Tomato Big(Nepali),KG,Rs 90.00,Rs 100.00,Rs 95.00
Tomato Big(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Tomato Small(Local),KG,Rs 12.00,Rs 18.00,Rs 15.00
Tomato Small(Tunnel),KG,Rs 17.00,Rs 30.00,Rs 23.00
Potato Red,KG,Rs 68.00,Rs 72.00,Rs 70.00
Potato Red(Indian),KG,Rs 56.00,Rs 58.00,Rs 57.00
Potato Red(Mude),KG,Rs 50.00,Rs 52.00,Rs 51.00
Potato White,KG,Rs 52.00,Rs 55.00,Rs 53.33
Onion Dry (Indian),KG,Rs 90.00,Rs 95.00,Rs 92.33
Carrot(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cabbage(Local),KG,Rs 50.00,Rs 60.00,Rs 55.00
Cauli Local,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cauli Local(Jyapu),KG,Rs 110.00,Rs 120.00,Rs 115.00
Raddish Red,KG,Rs 50.00,Rs 60.00,Rs 55.00
Raddish White(Local),KG,Rs 20.00,Rs 25.00,Rs 22.33
Raddish White(Hybrid),KG,Rs 25.00,Rs 30.00,Rs 27.67
Brinjal Long,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brinjal Round,KG,Rs 90.00,Rs 100.00,Rs 95.00
Cow pea(Long),KG,Rs 100.00,Rs 120.00,Rs 110.00
Cowpea(Short),KG,Rs 110.00,Rs 120.00,Rs 115.00
French Bean(Local),KG,Rs 130.00,Rs 150.00,Rs 138.75
French Bean(Hybrid),KG,Rs 130.00,Rs 150.00,Rs 140.00
French Bean(Rajma),KG,Rs 130.00,Rs 150.00,Rs 140.00
Sword Bean,KG,Rs 110.00,Rs 120.00,Rs 115.00
Soyabean Green,KG,Rs 120.00,Rs 140.00,Rs 130.00
Bitter Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Bottle Gourd,KG,Rs 70.00,Rs 80.00,Rs 75.00
Pointed Gourd(Local),KG,Rs 70.00,Rs 80.00,Rs 75.00
Pointed Gourd(Terai),KG,Rs 60.00,Rs 70.00,Rs 65.00
Snake Gourd,KG,Rs 60.00,Rs 70.00,Rs 65.00
Smooth Gourd,KG,Rs 90.00,Rs 100.00,Rs 95.00
Sponge Gourd,KG,Rs 80.00,Rs 90.00,Rs 85.00
Pumpkin,KG,Rs 60.00,Rs 70.00,Rs 65.00
Squash(Long),KG,Rs 80.00,Rs 90.00,Rs 85.00
Turnip,KG,Rs 80.00,Rs 100.00,Rs 90.00
Okara,KG,Rs 70.00,Rs 80.00,Rs 75.00
Arum,KG,Rs 90.00,Rs 100.00,Rs 95.00
Christophine,KG,Rs 90.00,Rs 100.00,Rs 95.00
Brd Leaf Mustard,KG,Rs 180.00,Rs 220.00,Rs 196.67
Mustard Leaf,KG,Rs 60.00,Rs 80.00,Rs 70.00
Onion Green,KG,Rs 200.00,Rs 230.00,Rs 216.67
Mushroom(Kanya),KG,Rs 180.00,Rs 230.00,Rs 203.33
Mushroom(Button),KG,Rs 380.00,Rs 400.00,Rs 390.00
Asparagus,KG,Rs 300.00,Rs 350.00,Rs 326.67
Neuro,KG,Rs 120.00,Rs 130.00,Rs 125.00
Brocauli,KG,Rs 100.00,Rs 120.00,Rs 110.00
Sugarbeet,KG,Rs 60.00,Rs 70.00,Rs 65.00
Red Cabbbage,KG,Rs 70.00,Rs 80.00,Rs 75.00
Lettuce,KG,Rs 500.00,Rs 600.00,Rs 550.00
Celery,KG,Rs 200.00,Rs 250.00,Rs 226.67
Parseley,KG,Rs 700.00,Rs 800.00,Rs 750.00
Mint,KG,Rs 700.00,Rs 800.00,Rs 750.00
Turnip A,KG,Rs 80.00,Rs 90.00,Rs 85.00
Tamarind,KG,Rs 150.00,Rs 160.00,Rs 155.00
Bamboo Shoot,KG,Rs 100.00,Rs 120.00,Rs 110.00
Tofu,KG,Rs 120.00,Rs 130.00,Rs 125.00
Gundruk,KG,Rs 250.00,Rs 300.00,Rs 276.67
Apple(Fuji),KG,Rs 300.00,Rs 320.00,Rs 310.00
Banana,Per Dozen,Rs 130.00,Rs 150.00,Rs 140.00
Lime,KG,Rs 220.00,Rs 260.00,Rs 240.00
Pomegranate,KG,Rs 350.00,Rs 400.00,Rs 376.67
Mango(Maldah),KG,Rs 110.00,Rs 120.00,Rs 115.00
Mango(Dushari),KG,Rs 110.00,Rs 120.00,Rs 115.00
Water Melon(Green),KG,Rs 70.00,Rs 80.00,Rs 75.00
Sweet Orange,KG,Rs 180.00,Rs 200.00,Rs 190.00
Mandarin,KG,Rs 240.00,Rs 250.00,Rs 245.00
Pineapple,1 Pc,Rs 160.00,Rs 180.00,Rs 170.00
Cucumber(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Cucumber(Hybrid),KG,Rs 40.00,Rs 50.00,Rs 45.00
Jack Fruit,KG,Rs 40.00,Rs 50.00,Rs 45.00
Pear(Local),KG,Rs 90.00,Rs 100.00,Rs 95.00
Pear(Chinese),KG,Rs 250.00,Rs 260.00,Rs 255.00
Papaya(Indian),KG,Rs 90.00,Rs 100.00,Rs 95.00
Kiwi,KG,Rs 450.00,Rs 500.00,Rs 476.67
Avocado,KG,Rs 550.00,Rs 600.00,Rs 576.67
Ginger,KG,Rs 220.00,Rs 240.00,Rs 230.00
Chilli Dry,KG,Rs 450.00,Rs 480.00,Rs 466.67
Chilli Green,KG,Rs 110.00,Rs 120.00,Rs 115.00
Chilli Green(Bullet),KG,Rs 110.00,Rs 120.00,Rs 115.00
Chilli Green(Machhe),KG,Rs 70.00,Rs 80.00,Rs 75.00
Chilli Green(Akbare),KG,Rs 250.00,Rs 350.00,Rs 295.00
Capsicum,KG,Rs 100.00,Rs 120.00,Rs 111.67
Garlic Green,KG,Rs 150.00,Rs 200.00,Rs 176.67
Coriander Green,KG,Rs 400.00,Rs 450.00,Rs 426.67
Garlic Dry Chinese,KG,Rs 240.00,Rs 250.00,Rs 245.00
Garlic Dry Nepali,KG,Rs 180.00,Rs 200.00,Rs 190.00
Clive Dry,KG,Rs 160.00,Rs 180.00,Rs 170.00
Clive Green,KG,Rs 130.00,Rs 150.00,Rs 140.00
Fish Fresh(Rahu),KG,Rs 340.00,Rs 350.00,Rs 345.00
Fish Fresh(Bachuwa),KG,Rs 250.00,Rs 260.00,Rs 255.00
Fish Fresh(Chhadi),KG,Rs 240.00,Rs 260.00,Rs 250.00
King Oyster,Kg,Rs 280.00,Rs 300.00,Rs 290.00
